P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23
-0.32771248,-0.4577518,1.5026348,0.6348099,0.69129145,1.2923162,0.33823368,1.5066413,1.5830842,1.6028571,6.572008e-10,2.5484264e-09,0.17888337,1.859867,1.2757621,-0.6158322,0.0,-1.1924491,1.7618403,1.0489097,-3.9999993,-2.9999976,-6.306194,0.0,-0.33555716,-0.24313664,0.33069143,0.12350356,0.11472568,1.264275,-0.39988768,0.3284596,0.2968265,0.39025038,7.548601e-09,0.0,0.1941065,-1.3106375,0.0636889,-0.62440705,0.0,-0.017664872,0.36999053,0.22371984,-0.11103509,0.38366827,-0.6630746,0.0,1.0458609,1.0470443,0.97231096,0.991771,1.0212557,1.010055,0.9714661,0.95,0.97554976,1.0162934,1.0228691,1.0130883,1.02,1.0499986,1.0369909,1.0443838,1.0474423,1.0499984,1.0392218,1.0445272,1.0499994,1.0499985,1.0499989,1.0079305,-11.140219,-11.187222,-6.3084464,-12.122303,-12.904367,-14.610916,-21.374548,-19.72811,-9.14842,-11.455311,-2.8421917,-2.3706162,0.0,1.6481569,10.97024,9.865604,14.728901,16.284805,8.508772,9.165511,16.906975,22.56873,10.073355,4.773116
-0.27617663,-0.3853544,1.4489717,0.65227276,0.6093401,1.1956897,0.3303781,1.5091988,1.4978609,1.7462157,4.998833e-09,2.5269686e-09,0.4563611,1.6745114,1.1375217,-0.58289355,7.189423e-09,-1.1931831,1.767092,1.0825149,-4.0,-2.9999995,-6.258141,0.0,-0.3470757,-0.26567766,0.30387694,0.12761873,0.13106965,1.2809608,-0.36717337,0.32173914,0.29068774,0.38288152,6.8058075e-09,0.0,0.18605678,-1.3315643,0.011619173,-0.6222927,4.116565e-09,-0.003954079,0.31896022,0.2585932,-0.04613161,0.3845661,-0.6715965,0.0,1.0498337,1.0497621,0.97742903,0.99427617,1.0213219,1.0085437,0.9694782,0.95,0.9769855,1.0164064,1.0235655,1.0140887,1.02,1.0499998,1.0385156,1.0450336,1.047575,1.0499998,1.0405327,1.0446436,1.05,1.0499995,1.05,1.0109925,-10.775284,-10.931061,-5.6334734,-11.782728,-12.309766,-14.182396,-20.958044,-19.354548,-8.706783,-11.195457,-2.46282,-2.189825,3.5884082e-09,2.3595061,11.693005,10.582024,15.387036,16.984442,8.996159,9.466618,17.633465,23.264435,10.346913,5.481809
-0.32712066,-0.4525963,1.613266,0.7219654,0.6313758,1.091521,0.31886312,1.5836799,1.4415411,1.6908311,1.1732251e-08,1.17149055e-08,0.3204083,1.7005736,1.3181243,-0.6704704,0.0,-0.74412715,1.5890132,1.1791018,-4.0,-2.9999998,-6.5781145,0.0,-0.3566398,-0.25564855,0.35921526,0.14208606,0.11823446,1.2660788,-0.3866241,0.302323,0.32124645,0.3713021,8.555591e-09,1.4710426e-09,0.11782707,-1.3440037,-0.0033833534,-0.6149099,1.1935234e-09,-0.031172236,0.34021372,0.22459444,-0.084020436,0.38538346,-0.6718586,1.3076067e-09,1.0411571,1.0412736,0.96531624,0.984395,1.0169712,1.0056281,0.96945727,0.9500432,0.9710225,1.0139301,1.0212225,1.0108733,1.02,1.05,1.0373163,1.044759,1.0476366,1.0499998,1.0401772,1.0448667,1.05,1.05,1.05,1.0035577,-10.745598,-10.957558,-6.6402364,-12.164301,-12.399687,-13.899738,-21.413797,-19.829697,-9.027612,-11.186344,-2.730572,-2.264556,3.9132235e-09,1.751473,10.564299,9.686938,14.0936365,15.48201,8.599096,9.289777,16.244596,21.93803,10.330837,4.3766723
-0.27446538,-0.49424267,1.4847932,0.70442206,0.57996047,1.3291059,0.116457,1.6531185,1.5598611,1.8037453,0.0,2.8517246e-09,0.13592672,1.5591688,1.4652033,-0.6261851,0.0,-1.2687277,1.6891179,1.234061,-3.9999998,-3.0,-6.22337,9.289682e-10,-0.3642533,-0.26908404,0.33342257,0.1320128,0.118477486,1.2812334,-0.35379952,0.3161479,0.33145595,0.32603052,0.0,0.0,0.24086203,-1.3125962,0.007137522,-0.6242108,0.0,0.005006384,0.3152357,0.25158978,-0.101851314,0.38255155,-0.67080426,8.787722e-09,1.0493819,1.0498977,0.97199917,0.99208575,1.0242606,1.0126611,0.968163,0.95,0.97429603,1.0203778,1.0234543,1.0144231,1.02,1.0499998,1.0373994,1.0446025,1.0473567,1.0499991,1.0404402,1.0446962,1.0499998,1.0499979,1.05,1.0068451,-11.131034,-11.199442,-6.2823,-12.311077,-12.670756,-14.865212,-20.242302,-19.437197,-9.129695,-11.633528,-2.7369797,-2.4688423,0.0,2.017537,10.883642,9.87785,14.70803,16.307371,8.383904,8.84967,16.823524,22.546745,9.752379,4.7026243
-0.7089189,-0.69497424,1.7720077,0.7395833,0.5953842,1.0880033,0.33986938,1.4500293,1.686024,1.8133986,9.24471e-09,5.204469e-09,0.545419,1.7641858,1.1896442,-0.5697481,0.0,-0.8818145,1.8099537,1.0870733,-3.9999998,-2.999999,-6.598637,7.4313284e-09,-0.34958035,-0.2671209,0.35068333,0.14551459,0.11965999,1.2623618,-0.38513708,0.3146323,0.30655262,0.39205915,7.4011384e-09,3.3604801e-09,0.21270604,-1.3404399,0.03222403,-0.6075629,1.191625e-08,-0.0262395,0.36323363,0.2182805,-0.09877862,0.38306418,-0.650525,8.061647e-09,1.0496976,1.0497229,0.9705048,0.99019986,1.0229713,1.0119592,0.9693034,0.95002264,0.97451603,1.0170825,1.0231074,1.0129694,1.02,1.05,1.037205,1.044322,1.0474137,1.05,1.0394489,1.0446643,1.05,1.0499998,1.05,1.006952,-8.283771,-8.446293,-6.2783995,-10.987636,-10.660677,-12.735504,-20.413784,-18.771038,-8.80747,-10.425848,-2.4917889,-1.9955425,0.0,1.9237261,10.938878,9.958576,14.495804,15.943717,8.679483,9.476369,16.712866,22.336412,10.493423,4.8163095
-0.3476842,-0.38839716,1.7644227,0.68749475,0.6157914,1.1351923,0.2133724,1.6123005,1.6695809,1.578756,0.0,0.0,0.079697624,1.8519728,1.2578361,-0.699422,4.280269e-09,-1.2885166,1.5585303,1.2327458,-4.0,-2.9999998,-6.130692,2.4061202e-09,-0.2779125,-0.15764815,0.3243777,0.12701824,0.13373977,1.2567943,-0.38833332,0.29342854,0.30920947,0.39457175,7.3643625e-09,8.9755653e-10,0.049129233,-1.4048623,0.017551333,-0.6348214,0.0,-0.013847556,0.31896472,0.23681684,-0.0886451,0.3847549,-0.6910388,1.8399954e-09,1.0310992,1.0311035,0.967252,0.9820366,1.0076588,0.9984589,0.96973854,0.95,0.9707754,1.0089667,1.0207849,1.0102478,1.02,1.0499996,1.0373836,1.0448347,1.0475819,1.0499997,1.0406224,1.0449119,1.0499998,1.0499998,1.0499998,1.005508,-11.292651,-11.470671,-7.22979,-12.643264,-12.698959,-14.198338,-20.866974,-19.717644,-9.577901,-11.281163,-2.8624449,-2.4899216,0.0,1.6982843,11.110828,10.028395,14.886381,16.518894,8.580747,8.928022,17.100267,22.723047,9.798031,4.551012
-0.32019532,-0.5642724,1.5882459,0.6379492,0.67014647,1.1034951,0.24572618,1.5088787,1.657249,1.8980025,8.31154e-09,6.602198e-09,0.4828744,1.7753702,0.9203268,-0.5721987,4.8052073e-09,-0.86371976,1.5812776,1.2361661,-4.0,-3.0,-6.584772,6.1292647e-09,-0.31740725,-0.23250341,0.30883172,0.13808239,0.13329056,1.2747642,-0.3921475,0.3096544,0.3114403,0.3806618,8.847177e-09,1.0133684e-09,0.08470617,-1.3211902,0.03251403,-0.6293801,0.0,-0.010656234,0.313227,0.22187947,-0.050822437,0.38755718,-0.6440979,4.1363237e-09,1.0422928,1.0423611,0.97347325,0.98696536,1.0157787,1.0036671,0.97028255,0.9500121,0.97336245,1.0131731,1.0219747,1.0119292,1.02,1.0499991,1.0382195,1.0454397,1.0478523,1.049999,1.0411776,1.0452818,1.0499996,1.0499994,1.0499995,1.0088267,-10.284315,-10.344624,-6.055704,-11.664407,-12.2874975,-13.887152,-20.464981,-19.150034,-8.977369,-11.271481,-2.5732734,-2.1727405,9.131074e-09,2.1623933,11.659838,10.467579,15.103369,16.581104,9.192956,9.70378,17.32499,22.988817,10.684103,5.3354106
-0.37196314,-0.56517756,1.4400047,0.71263397,0.62970036,1.2634833,0.35004506,1.4834895,1.5925826,1.8269265,3.018558e-09,9.376109e-10,0.38880742,1.6548939,1.0878656,-0.65444493,0.0,-0.69985646,1.6769092,1.2033517,-4.0,-2.9999995,-6.5978074,0.0,-0.32937145,-0.26301578,0.29600096,0.13075459,0.1274592,1.2786136,-0.36783105,0.31864494,0.3515946,0.38579336,0.0,0.0,0.20543782,-1.3321621,-0.01456533,-0.6234521,0.0,-0.022482246,0.3680787,0.23420791,0.00061674416,0.38644835,-0.659917,0.0,1.0499945,1.05,0.9777993,0.992159,1.0216286,1.0085242,0.96982825,0.95,0.97392154,1.0159876,1.0229359,1.0129257,1.02,1.05,1.0392594,1.0452976,1.0477753,1.05,1.0398021,1.0446354,1.05,1.05,1.05,1.0121388,-10.345368,-10.522272,-5.8093643,-11.884932,-12.300117,-14.412405,-21.284796,-19.589506,-8.961662,-11.389538,-2.6400404,-2.2434537,6.224573e-09,2.0503707,11.115861,10.080988,14.496412,15.944334,8.818952,9.463243,16.752304,22.400763,10.486786,5.037643
-0.53066385,-0.6896014,1.4795852,0.65160257,0.6102114,1.1153514,0.3998217,1.4775913,1.4925072,1.949827,0.0,6.3863697e-09,0.42086005,1.9045817,1.0708205,-0.60094374,0.0,-0.7268826,1.7387148,1.2617955,-3.9999998,-2.9999995,-6.6,1.8891693e-09,-0.24761766,-0.15056014,0.36205202,0.12092211,0.11274103,1.260263,-0.3799981,0.29068455,0.3125193,0.38711917,3.1060279e-09,2.5511384e-09,0.09270874,-1.3370507,-0.021598421,-0.61134076,3.1557381e-09,-0.035491705,0.3602755,0.23790185,-0.06832589,0.38417506,-0.6994324,7.793009e-10,1.0343671,1.0346149,0.9643299,0.9849524,1.0128727,1.0015574,0.9684375,0.9500792,0.9713569,1.0116184,1.0215496,1.0116739,1.02,1.05,1.0376314,1.0445898,1.0475396,1.05,1.0395331,1.0445105,1.05,1.0499998,1.05,1.0042996,-8.708536,-8.880275,-5.4129143,-10.648357,-11.155039,-13.28442,-21.18023,-19.28991,-8.44116,-10.89268,-2.6323204,-2.0809627,0.0,1.6195691,10.907047,9.782909,14.27786,15.708322,8.507661,9.207727,16.525953,22.160395,10.286229,5.0526185
-0.09379715,-0.1946637,1.5464369,0.63712317,0.6809268,1.2224939,0.24697514,1.4232898,1.4233245,1.8286355,1.7930567e-09,9.23264e-09,0.51472723,1.6601609,1.2908267,-0.7493101,6.5760912e-09,-1.01578,1.5073392,1.0735775,-4.0,-2.9999998,-6.598369,0.0,-0.31514037,-0.2179733,0.33697662,0.13183597,0.13210782,1.2560558,-0.35934252,0.29588583,0.3091317,0.3660016,2.5667846e-09,0.0,0.25927132,-1.2736605,0.019389316,-0.60508156,0.0,-0.028875075,0.3572473,0.24541475,-0.04994087,0.3852874,-0.6452718,6.530583e-10,1.0488344,1.0489312,0.9733386,0.99264646,1.0220631,1.0146947,0.96574944,0.95000005,0.97583795,1.0192405,1.0241877,1.0146374,1.02,1.05,1.0381415,1.0448022,1.0476319,1.0499998,1.0396563,1.0444336,1.05,1.0499998,1.05,1.0094738,-12.524097,-12.623442,-6.512514,-12.76548,-13.876394,-15.335225,-20.575745,-19.230366,-9.0500555,-11.998419,-2.583899,-2.2358222,2.083063e-09,2.436164,11.703553,10.790784,15.401509,16.931704,9.631745,10.137522,17.596493,23.25167,11.039796,5.253032
-0.36746246,-0.5164809,1.7847335,0.7011343,0.66847986,1.3599728,0.19213836,1.6229329,1.5618743,1.5819496,1.1458307e-08,6.387621e-09,0.28477833,1.7420022,1.2090564,-0.72111833,2.8091668e-10,-1.1048257,1.5677336,1.1210066,-4.0,-3.0,-6.3109856,5.1242113e-09,-0.3762605,-0.25121158,0.3397942,0.123389415,0.1204978,1.2661318,-0.37872562,0.3198654,0.35401106,0.36488992,4.964769e-10,0.0,0.21109147,-1.3270624,-0.047957554,-0.6259959,1.205206e-10,-0.019422213,0.31872776,0.22183207,-0.0020487756,0.38787985,-0.6225599,5.451977e-09,1.05,1.05,0.9713013,0.9924014,1.0235175,1.0128069,0.9698602,0.95,0.97305113,1.0183164,1.022839,1.0130217,1.02,1.05,1.039086,1.0456492,1.0479219,1.05,1.041186,1.0452824,1.05,1.05,1.05,1.0075766,-11.08621,-11.240802,-7.0473375,-12.436319,-12.798515,-14.859413,-20.780363,-19.642504,-9.329478,-11.433909,-2.7091439,-2.3635483,8.8398755e-09,2.0497847,11.316295,10.34523,15.021237,16.59048,8.994657,9.447711,17.23011,22.87083,10.322055,4.7635994
-0.4277295,-0.6668612,1.611363,0.70451194,0.6546819,1.2775052,0.23112349,1.5618463,1.7052232,1.7759991,5.593747e-09,9.735912e-09,0.5760491,1.6026933,1.1729743,-0.5613619,5.936444e-09,-1.2036916,1.7370008,1.1946656,-4.0,-2.9999998,-6.5619507,4.5495927e-09,-0.35059798,-0.2702906,0.35241625,0.13458152,0.13481846,1.2719193,-0.35276222,0.3190553,0.31835055,0.34128618,5.9820713e-09,0.0,0.2640162,-1.2838478,0.02346842,-0.6364029,0.0,-0.023317289,0.3600164,0.21118273,-0.0564885,0.38723135,-0.6120966,2.958536e-09,1.0496497,1.05,0.9709829,0.99193454,1.0224396,1.0132267,0.96835965,0.95000845,0.97490805,1.0195757,1.0238085,1.0141108,1.02,1.0499998,1.0379356,1.0452031,1.0478207,1.0499998,1.0401202,1.0449839,1.05,1.0499996,1.05,1.0076791,-9.7486725,-9.931932,-5.9107747,-11.596661,-11.861458,-14.009481,-20.425055,-19.168152,-8.922753,-11.0638,-2.3999176,-2.1210244,8.864075e-09,2.5415351,11.806194,10.70089,15.502596,17.125336,9.254524,9.763286,17.736256,23.388292,10.715579,5.4842954
-0.39168233,-0.47826928,1.7258985,0.61068517,0.6549074,1.3525004,0.048156958,1.684636,1.4112295,1.9058324,0.0,0.0,0.050052017,1.5986552,1.3019438,-0.56092066,1.910597e-09,-1.3235261,1.5329281,1.2486395,-4.0,-2.9999998,-5.948614,0.0,-0.36503348,-0.28490698,0.3295467,0.14740032,0.13531156,1.2623023,-0.35302836,0.28344932,0.3432697,0.39012122,3.5809875e-09,3.4835042e-09,0.15731134,-1.3558856,0.053507715,-0.6200634,2.8978289e-09,-0.006894741,0.33133954,0.25190485,-0.12569624,0.38217643,-0.695217,2.5059879e-09,1.0497493,1.0498866,0.971703,0.98868006,1.0207655,1.0110179,0.9656307,0.95,0.97229654,1.0161958,1.0222132,1.0123234,1.02,1.0499998,1.0367754,1.0442888,1.0473197,1.05,1.0398839,1.0444883,1.05,1.0499998,1.05,1.0069034,-11.0840645,-11.120729,-6.8987055,-11.96682,-12.965912,-15.0816,-19.833105,-19.272762,-9.010551,-11.892484,-2.7619548,-2.5402393,0.0,2.0290651,10.993352,9.962999,14.835363,16.452524,8.471752,8.676072,17.049755,22.679214,9.515024,4.618778
-0.38173932,-0.51723063,1.7711861,0.6881686,0.6702094,1.0953704,0.29055536,1.5905502,1.4863915,1.6822785,7.317245e-09,0.0,0.07197921,1.8296514,1.4646866,-0.749029,0.0,-0.79538065,1.5884764,1.2398994,-4.0,-2.9999998,-6.5855865,0.0,-0.3919482,-0.322773,0.35588217,0.14801843,0.13428651,1.2819571,-0.3970139,0.3235776,0.31371605,0.3501624,6.999046e-09,0.0,0.13439043,-1.3093168,0.0180256,-0.63199097,0.0,-0.018630123,0.31523204,0.20800182,-0.07384837,0.38795006,-0.6254741,1.6804338e-09,1.0483408,1.0487173,0.96830726,0.9880464,1.0203857,1.0081557,0.97128063,0.9500005,0.9730268,1.0165547,1.0220679,1.011999,1.02,1.05,1.0376309,1.0453787,1.0478896,1.0499998,1.0412565,1.0454457,1.05,1.0499998,1.05,1.0051806,-10.941078,-11.098899,-7.5116897,-12.292156,-12.701138,-14.101936,-21.479168,-19.987726,-9.415579,-11.386066,-3.0286474,-2.4350193,0.0,1.2177174,9.945737,9.167272,13.575594,15.020344,8.15995,8.894932,15.710975,21.392073,10.00289,3.7079835
-0.19397765,-0.39027005,1.6797091,0.7054038,0.6896176,1.1331414,0.26086962,1.4306256,1.6015724,1.6547018,1.0475785e-08,1.1693537e-09,0.48665804,1.7968662,1.0889081,-0.7182982,3.0706524e-09,-0.8291247,1.4775475,1.1375504,-4.0,-2.9999995,-6.6,5.45907e-09,-0.3082894,-0.19376072,0.35944238,0.12811153,0.1225519,1.2669984,-0.36794257,0.32764634,0.3019367,0.34759834,2.8463005e-09,0.0,0.2725411,-1.2693743,0.08001147,-0.607868,2.2684634e-09,-0.017019454,0.31781456,0.2571226,-0.11767784,0.38430604,-0.6311904,5.376339e-11,1.04947,1.049939,0.9710087,0.9938945,1.0241158,1.0149101,0.9692835,0.95,0.97633183,1.0203595,1.0248739,1.0153197,1.02,1.05,1.0368737,1.0445017,1.0475067,1.0499994,1.0402708,1.0445236,1.0499997,1.0499986,1.05,1.0077765,-11.457094,-11.52371,-6.7698164,-12.619696,-13.004225,-14.361885,-20.447565,-19.093884,-9.277718,-11.351616,-2.625999,-2.1804352,7.5359345e-09,2.1217716,11.492412,10.518007,15.021744,16.482046,9.394891,9.948232,17.231012,22.898237,10.873583,5.015404
-0.20040411,-0.3927154,1.7392846,0.6242454,0.5815512,1.2841687,0.23536332,1.5808408,1.7449881,1.7276115,0.0,2.9554068e-09,0.107531436,1.7786329,0.9525569,-0.7290927,1.3104081e-09,-1.0562564,1.4785112,1.2514099,-4.0,-3.0,-6.313698,2.1449924e-09,-0.38763705,-0.32572347,0.34480715,0.14632973,0.12843148,1.2879752,-0.38327742,0.30986464,0.30112684,0.3609248,6.7953767e-09,0.0,0.21866654,-1.3032386,0.004718505,-0.63575155,0.0,-0.004287254,0.34203845,0.21566695,-0.08147293,0.38520923,-0.6469083,2.6904345e-09,1.0498962,1.0499493,0.9709034,0.9898691,1.0218164,1.007893,0.9689327,0.9500268,0.97445005,1.0165737,1.0223302,1.0129641,1.02,1.05,1.0376651,1.0450202,1.0476254,1.05,1.0403714,1.0450809,1.05,1.0499998,1.05,1.0064962,-12.109694,-12.355776,-7.2903976,-12.972137,-13.405983,-15.3536005,-21.50315,-20.201097,-9.884053,-11.988724,-2.909822,-2.5945427,9.961129e-10,1.9868085,11.601859,10.491086,15.202184,16.760454,9.065841,9.373689,17.422062,23.057428,10.25615,4.864563
-0.32454532,-0.37960935,1.542427,0.6239648,0.6264466,1.0924726,0.24176131,1.5958266,1.4588037,1.8337535,4.8367084e-09,3.8612784e-09,0.3453618,1.7751043,0.9777892,-0.74772936,0.0,-0.9628463,1.7873728,1.2618436,-4.0,-3.0,-6.3394294,4.856646e-09,-0.3761708,-0.2734586,0.31832784,0.1378247,0.131639,1.2772675,-0.38960114,0.347653,0.3132853,0.34478363,4.3658317e-09,9.88543e-10,0.23118998,-1.334753,0.002790682,-0.63743484,5.7973266e-09,0.005621217,0.3491052,0.22228505,-0.08441889,0.3823053,-0.65947336,7.53808e-09,1.0497571,1.0497483,0.9741372,0.99140483,1.0226798,1.0118507,0.9726316,0.9500298,0.9751918,1.019051,1.0234545,1.0143468,1.02,1.05,1.0377437,1.044589,1.0473431,1.0499998,1.039909,1.0448393,1.05,1.0499995,1.05,1.0083069,-10.674197,-10.883581,-5.929908,-11.681622,-12.363697,-13.936083,-20.63502,-19.36112,-8.728722,-11.23076,-2.574622,-2.2443833,5.1041544e-09,2.0811794,11.513951,10.34843,15.01315,16.537027,8.7059965,9.170799,17.26407,22.905272,10.114237,5.2515697
-0.40023386,-0.44349426,1.6305466,0.6936104,0.6624253,1.0880033,0.20781295,1.6420007,1.4244097,1.895751,9.3519095e-09,8.101046e-09,0.29051924,1.6130824,1.3380706,-0.6730382,0.0,-0.82231414,1.5559235,1.0469772,-4.0,-2.9999998,-6.3200912,4.37057e-09,-0.34347007,-0.2314296,0.3474114,0.13023552,0.13342106,1.2624211,-0.3779465,0.32627714,0.2918442,0.33459386,0.0,0.0,0.29185408,-1.2098655,0.0747215,-0.61161625,4.23038e-09,-0.021099966,0.31684446,0.2285466,-0.079592556,0.38796663,-0.5844128,4.5593085e-09,1.0495684,1.0499514,0.9726356,0.9939691,1.023624,1.0166308,0.9690226,0.95,0.97716254,1.021417,1.0246202,1.01529,1.02,1.05,1.0375059,1.0452482,1.0478736,1.05,1.0409448,1.0450773,1.05,1.0499998,1.05,1.0087,-10.71605,-10.915218,-6.58158,-12.038661,-12.559116,-14.108258,-20.841053,-19.679962,-8.974081,-11.471877,-2.6903377,-2.3217058,3.3587515e-09,1.9677311,10.732007,9.86928,14.336731,15.754236,8.713849,9.306029,16.509764,22.166576,10.216605,4.535138
-0.41975683,-0.5461012,1.6629238,0.6459214,0.6975056,1.141643,0.094130054,1.7064441,1.663546,1.7399355,6.87471e-09,3.0145944e-09,0.14403698,1.7016155,1.1584387,-0.5855723,0.0,-0.7053806,1.6402507,1.1052788,-4.0,-2.9999998,-6.4025073,0.0,-0.34731942,-0.250288,0.32797968,0.1256493,0.13372977,1.2635707,-0.38717994,0.33789474,0.34980842,0.35056406,3.780633e-09,0.0,0.18950038,-1.2937452,-0.011922162,-0.62189144,0.0,-0.022905922,0.33927336,0.20930558,-0.015342668,0.38785276,-0.6170313,0.0,1.0499043,1.05,0.97334605,0.99284834,1.0225456,1.0143952,0.9717728,0.95,0.9737803,1.0193768,1.0234604,1.0136993,1.02,1.05,1.038833,1.0454905,1.0478896,1.05,1.0407547,1.0452394,1.05,1.05,1.05,1.0090971,-10.497303,-10.658581,-6.8928213,-11.974515,-12.442909,-14.053217,-20.23952,-19.510735,-9.342767,-11.330571,-2.8816528,-2.4095676,2.7216673e-09,1.5508363,10.378524,9.439915,13.853011,15.26431,8.293565,8.991149,16.039366,21.71033,10.004102,4.2120476
-0.36973798,-0.4105181,1.784693,0.63720274,0.63579243,1.1101235,0.14723869,1.669302,1.5182488,1.7278703,4.705429e-09,3.836453e-09,0.20073481,1.689222,1.3732383,-0.6891102,0.0,-1.2939076,1.7988627,1.2318194,-4.0,-2.9999995,-6.349284,9.539127e-10,-0.36458218,-0.2543542,0.31841418,0.1331808,0.12527035,1.2601199,-0.35251063,0.3175403,0.31912544,0.36749712,0.0,0.0,0.22066848,-1.2747923,0.06642344,-0.6325031,2.2888183e-10,0.0010154285,0.348555,0.20816563,-0.11045338,0.38430408,-0.6342428,7.8722834e-10,1.0497501,1.05,0.9746286,0.9923214,1.0232621,1.0148438,0.9682293,0.95,0.9753226,1.0193034,1.0234793,1.0143594,1.02,1.05,1.037147,1.0447572,1.047513,1.0499997,1.0401205,1.0450513,1.05,1.0499992,1.05,1.0085607,-10.9822235,-11.133895,-7.0839367,-12.0886135,-12.535555,-14.02371,-20.36476,-19.471434,-9.177646,-11.290862,-2.718481,-2.379039,4.8119126e-09,1.8950977,10.918238,9.939512,14.79627,16.38861,8.42336,8.961566,16.968576,22.60383,9.937078,4.484863
-0.30767548,-0.43274844,1.4957904,0.61450803,0.62276244,1.3512036,0.3857763,1.4605879,1.458776,1.8535426,0.0,0.0,0.18938307,1.5520182,1.183676,-0.5302113,1.8933415e-09,-1.1443897,1.6913218,1.2670285,-4.0,-2.9999998,-6.301418,0.0,-0.35119718,-0.25143492,0.3184897,0.13018122,0.11446851,1.2618276,-0.3582543,0.34495348,0.31958166,0.37688115,1.015544e-09,5.493969e-09,0.23110037,-1.3208014,-0.045279138,-0.6247177,6.5387784e-09,-0.0017312244,0.33253828,0.24881394,-0.031921655,0.38349518,-0.67255425,0.0,1.0495213,1.0496505,0.97458375,0.99319303,1.0242213,1.0141858,0.9714699,0.9500503,0.9755141,1.0189615,1.0236365,1.0145929,1.02,1.05,1.0387063,1.0449501,1.0474821,1.05,1.0402576,1.0446742,1.05,1.05,1.05,1.009305,-11.160625,-11.344786,-6.141794,-12.000411,-12.959475,-15.181136,-21.789188,-19.891775,-8.974798,-11.870938,-2.6950424,-2.452102,8.5377694e-10,2.1411204,11.2022085,10.110302,14.852709,16.45485,8.600367,9.011232,17.114899,22.74236,9.959375,4.9834127
-0.3230765,-0.5275795,1.5551406,0.6247243,0.7068483,1.3240662,0.25094217,1.5198694,1.6861414,1.8067611,0.0,2.5755167e-10,0.050052017,1.7456149,1.193485,-0.6257205,0.0,-1.193931,1.6830878,1.1096435,-3.9999998,-2.9999995,-6.174788,0.0,-0.34662756,-0.26927197,0.3081516,0.14669041,0.11992277,1.25987,-0.38390514,0.32963836,0.33193558,0.33767217,2.1181406e-09,7.659525e-09,0.21709986,-1.2860608,-2.9109418e-05,-0.6116091,1.1819958e-08,-0.003472425,0.31581882,0.2247325,-0.048269197,0.38506627,-0.6309246,7.4067414e-09,1.0497252,1.0495814,0.9753558,0.9900721,1.0251083,1.0166736,0.9701595,0.95,0.97455,1.0212263,1.0237365,1.014548,1.02,1.0499997,1.0383658,1.0451208,1.047639,1.05,1.040932,1.0451635,1.05,1.05,1.05,1.0094235,-11.338512,-11.359421,-6.5886574,-12.399221,-13.28187,-15.196842,-21.164577,-19.81388,-9.50147,-11.971472,-2.9161727,-2.572241,0.0,1.7697532,11.069144,9.9853325,14.8006735,16.385313,8.538789,9.010961,16.983206,22.684988,9.89212,4.7582397
-0.50376725,-0.47639477,1.4616376,0.6094674,0.70194495,1.257622,0.23882155,1.5861909,1.6680461,1.7344763,5.782634e-09,1.5565157e-09,0.3245891,1.7242465,1.3889642,-0.57788634,2.7299822e-09,-0.71045166,1.4912533,1.0942119,-4.0,-2.9999995,-6.5825486,0.0,-0.3051234,-0.14940572,0.35251558,0.13347234,0.1394354,1.2504295,-0.39735058,0.30152836,0.29628405,0.3427588,9.064585e-09,1.7667114e-09,0.045449823,-1.387226,-0.03920152,-0.6372402,0.0,-0.035451412,0.35479558,0.22452675,-0.07060215,0.38585213,-0.70306754,2.6543736e-09,1.0241827,1.0241505,0.96049416,0.976529,1.0038128,0.9980287,0.97107166,0.9500357,0.9691925,1.0096227,1.0201089,1.0095762,1.02,1.0499995,1.0375116,1.044891,1.0476847,1.0499996,1.0399623,1.044805,1.0499998,1.0499995,1.0499997,1.0015092,-10.200023,-10.351149,-6.1235895,-11.588911,-12.325699,-14.270326,-20.782265,-19.504807,-9.075157,-11.320147,-2.789148,-2.2575288,0.0,1.6551809,10.455419,9.604959,13.995406,15.367229,8.691347,9.428564,16.147654,21.806826,10.453423,4.501016
